date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:07:53	115428/115428	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20May%202020%2010:59:09%20GMT	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v1.html	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v1.html	(from )
12:07:54	69/69	---MCZ	200	added ('OK')	text/plain	date:Thu,%2020%20Oct%202022%2006:19:45%20GMT	https://demo2.madrasthemes.com/robots.txt		(from )
12:07:54	771/771	---M--	200	added ('OK')	image/png	etag:%22303-5a50cc5200796%22	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/favicon.png	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/favicon.png	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v1.html)
12:07:54	57333/57333	---M-Z	200	added ('OK')	text/css	etag:%22dff5-5a50cc5204616-gzip%22	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/vendor/font-awesome/css/fontawesome-all.min.css	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/vendor/font-awesome/css/fontawesome-all.min.css	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v1.html)
12:07:55	2654/2654	---MCZ	200	added ('OK')	text/css	etag:W/%22c5f-5a50cc5203676-gzip%22	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/vendor/flaticon/font/flaticon.css	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/vendor/flaticon/font/flaticon.css	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v1.html)
12:07:55	60578/60578	---MCZ	200	added ('OK')	text/css	etag:W/%2212fb5-5a50cc5201736-gzip%22	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/vendor/animate.css/animate.css	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/vendor/animate.css/animate.css	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v1.html)
12:07:55	14103/14103	---MCZ	200	added ('OK')	text/css	etag:W/%22449a-5a50cc5203676-gzip%22	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/vendor/fancybox/jquery.fancybox.css	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/vendor/fancybox/jquery.fancybox.css	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v1.html)
12:07:55	9803/9803	---M-Z	200	added ('OK')	text/css	etag:%22264b-5a50cc5201736-gzip%22	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/vendor/bootstrap-select/dist/css/bootstrap-select.min.css	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/vendor/bootstrap-select/dist/css/bootstrap-select.min.css	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v1.html)
12:07:56	1330/1330	---MCZ	200	added ('OK')	text/css	etag:W/%226f0-5a50cc5210196-gzip%22	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/vendor/slick-carousel/slick/slick.css	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/vendor/slick-carousel/slick/slick.css	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v1.html)
12:07:56	43197/43197	---MCZ	200	added ('OK')	text/css	etag:W/%22d14f-5a50cc520d2b6-gzip%22	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/vendor/malihu-custom-scrollbar-plugin/jquery.mCustomScrollbar.css	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/vendor/malihu-custom-scrollbar-plugin/jquery.mCustomScrollbar.css	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v1.html)
12:07:57	408052/408052	---MCZ	200	added ('OK')	text/css	etag:W/%227ca76-5a50cc51f6b56-gzip%22	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/css/theme.css	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/css/theme.css	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v1.html)
12:07:57	138250/138250	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20May%202020%2010:59:09%20GMT	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/v1.html	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/v1.html	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v1.html)
12:07:57	142575/142575	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20May%202020%2010:59:09%20GMT	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/v2.html	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/v2.html	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v1.html)
12:07:58	152800/152800	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20May%202020%2010:59:09%20GMT	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/v3.html	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/v3.html	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v1.html)
12:07:58	162744/162744	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20May%202020%2010:59:09%20GMT	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/v4.html	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/v4.html	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v1.html)
12:07:58	138402/138402	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20May%202020%2010:59:09%20GMT	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/v5.html	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/v5.html	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v1.html)
12:07:59	173685/173685	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20May%202020%2010:59:09%20GMT	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/v6.html	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/v6.html	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v1.html)
12:07:59	162273/162273	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20May%202020%2010:59:09%20GMT	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/v7.html	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/v7.html	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v1.html)
12:07:59	164151/164151	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20May%202020%2010:59:09%20GMT	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/v8.html	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/v8.html	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v1.html)
12:08:00	141899/141899	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20May%202020%2010:59:09%20GMT	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/v9.html	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/v9.html	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v1.html)
12:08:00	113839/113839	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20May%202020%2010:59:09%20GMT	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v2.html	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v2.html	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v1.html)
12:08:00	113366/113366	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20May%202020%2010:59:09%20GMT	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v3.html	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v3.html	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v1.html)
12:08:01	221617/221617	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20May%202020%2010:59:09%20GMT	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v4.html	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v4.html	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v1.html)
12:08:01	112704/112704	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20May%202020%2010:59:09%20GMT	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v5.html	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v5.html	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v1.html)
12:08:01	113361/113361	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20May%202020%2010:59:09%20GMT	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v6.html	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v6.html	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v1.html)
12:08:02	112211/112211	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20May%202020%2010:59:09%20GMT	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v7.html	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v7.html	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v1.html)
12:08:02	91406/91406	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20May%202020%2010:59:09%20GMT	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/cart.html	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/cart.html	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v1.html)
12:08:02	104958/104958	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20May%202020%2010:59:09%20GMT	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/checkout.html	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/checkout.html	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v1.html)
12:08:03	92600/92600	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20May%202020%2010:59:09%20GMT	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/my-account.html	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/my-account.html	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v1.html)
12:08:03	80907/80907	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20May%202020%2010:59:09%20GMT	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/order-received.html	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/order-received.html	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v1.html)
12:08:03	78346/78346	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20May%202020%2010:59:09%20GMT	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/order-tracking.html	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/order-tracking.html	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v1.html)
12:08:04	66294/66294	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20May%202020%2010:59:09%20GMT	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/store-location.html	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/store-location.html	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v1.html)
12:08:04	96193/96193	---M--	200	added ('OK')	image/png	etag:%22177c1-5a50cc51fa9d6%22	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/280x213/img1.png	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/280x213/img1.png	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v1.html)
12:08:04	12580/12580	---M--	200	added ('OK')	image/jpeg	etag:%223124-5a50cc51f7af6%22	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/120x180/img6.jpg	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/120x180/img6.jpg	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v1.html)
12:08:05	31930/31930	---M--	200	added ('OK')	image/jpeg	etag:%227cba-5a50cc51fc916%22	https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/300x452/img1.jpg	C:/Users/91949/OneDrive/Desktop/op/demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/assets/img/300x452/img1.jpg	(from https://demo2.madrasthemes.com/bookworm-html/redesigned-octo-fiesta/html-demo/shop/single-product-v1.html)
